Date,Hour,Fuel,Output
2017-03-22,12,NUCLEAR,9780
2017-03-22,12,GAS,787
2017-03-22,12,HYDRO,4451
2017-03-22,12,WIND,1596
2017-03-22,12,SOLAR,283
2017-03-22,12,BIOFUEL,0
2017-03-22,13,NUCLEAR,9782
2017-03-22,13,GAS,1016
2017-03-22,13,HYDRO,3908
2017-03-22,13,WIND,951
2017-03-22,13,SOLAR,282
2017-03-22,13,BIOFUEL,0
2017-03-22,14,NUCLEAR,9781
2017-03-22,14,GAS,1443
2017-03-22,14,HYDRO,3680
2017-03-22,14,WIND,1132
2017-03-22,14,SOLAR,283
2017-03-22,14,BIOFUEL,0
2017-03-22,15,NUCLEAR,9784
2017-03-22,15,GAS,1585
2017-03-22,15,HYDRO,3766
2017-03-22,15,WIND,1020
2017-03-22,15,SOLAR,281
2017-03-22,15,BIOFUEL,0
2017-03-22,16,NUCLEAR,9932
2017-03-22,16,GAS,1602
2017-03-22,16,HYDRO,3839
2017-03-22,16,WIND,755
2017-03-22,16,SOLAR,253
2017-03-22,16,BIOFUEL,0
2017-03-22,17,NUCLEAR,9937
2017-03-22,17,GAS,1741
2017-03-22,17,HYDRO,4132
2017-03-22,17,WIND,921
2017-03-22,17,SOLAR,168
2017-03-22,17,BIOFUEL,0
2017-03-22,18,NUCLEAR,9937
2017-03-22,18,GAS,1817
2017-03-22,18,HYDRO,4823
2017-03-22,18,WIND,621
2017-03-22,18,SOLAR,65
2017-03-22,18,BIOFUEL,10
2017-03-22,19,NUCLEAR,9940
2017-03-22,19,GAS,2097
2017-03-22,19,HYDRO,5442
2017-03-22,19,WIND,398
2017-03-22,19,SOLAR,4
2017-03-22,19,BIOFUEL,51
2017-03-22,20,NUCLEAR,9936
2017-03-22,20,GAS,2528
2017-03-22,20,HYDRO,5571
2017-03-22,20,WIND,294
2017-03-22,20,SOLAR,0
2017-03-22,20,BIOFUEL,90
2017-03-22,21,NUCLEAR,9934
2017-03-22,21,GAS,2242
2017-03-22,21,HYDRO,5475
2017-03-22,21,WIND,276
2017-03-22,21,SOLAR,0
2017-03-22,21,BIOFUEL,172
2017-03-22,22,NUCLEAR,9927
2017-03-22,22,GAS,1522
2017-03-22,22,HYDRO,5168
2017-03-22,22,WIND,254
2017-03-22,22,SOLAR,0
2017-03-22,22,BIOFUEL,192
2017-03-22,23,NUCLEAR,9942
2017-03-22,23,GAS,759
2017-03-22,23,HYDRO,4752
2017-03-22,23,WIND,241
2017-03-22,23,SOLAR,0
2017-03-22,23,BIOFUEL,147
2017-03-22,24,NUCLEAR,9938
2017-03-22,24,GAS,686
2017-03-22,24,HYDRO,4509
2017-03-22,24,WIND,265
2017-03-22,24,SOLAR,0
2017-03-22,24,BIOFUEL,146
2017-03-23,1,NUCLEAR,9943
2017-03-23,1,GAS,581
2017-03-23,1,HYDRO,3985
2017-03-23,1,WIND,247
2017-03-23,1,SOLAR,0
2017-03-23,1,BIOFUEL,100
2017-03-23,2,NUCLEAR,9946
2017-03-23,2,GAS,646
2017-03-23,2,HYDRO,3995
2017-03-23,2,WIND,234
2017-03-23,2,SOLAR,0
2017-03-23,2,BIOFUEL,81
2017-03-23,3,NUCLEAR,9941
2017-03-23,3,GAS,864
2017-03-23,3,HYDRO,3898
2017-03-23,3,WIND,246
2017-03-23,3,SOLAR,0
2017-03-23,3,BIOFUEL,24
2017-03-23,4,NUCLEAR,9941
2017-03-23,4,GAS,1215
2017-03-23,4,HYDRO,3930
2017-03-23,4,WIND,253
2017-03-23,4,SOLAR,0
2017-03-23,4,BIOFUEL,13
2017-03-23,5,NUCLEAR,9941
2017-03-23,5,GAS,1506
2017-03-23,5,HYDRO,3870
2017-03-23,5,WIND,299
2017-03-23,5,SOLAR,0
2017-03-23,5,BIOFUEL,22
2017-03-23,6,NUCLEAR,9943
2017-03-23,6,GAS,2216
2017-03-23,6,HYDRO,4899
2017-03-23,6,WIND,319
2017-03-23,6,SOLAR,6
2017-03-23,6,BIOFUEL,32
2017-03-23,7,NUCLEAR,9941
2017-03-23,7,GAS,2869
2017-03-23,7,HYDRO,5150
2017-03-23,7,WIND,366
2017-03-23,7,SOLAR,15
2017-03-23,7,BIOFUEL,46
2017-03-23,8,NUCLEAR,9945
2017-03-23,8,GAS,2407
2017-03-23,8,HYDRO,4984
2017-03-23,8,WIND,369
2017-03-23,8,SOLAR,91
2017-03-23,8,BIOFUEL,76
2017-03-23,9,NUCLEAR,9946
2017-03-23,9,GAS,2143
2017-03-23,9,HYDRO,4661
2017-03-23,9,WIND,410
2017-03-23,9,SOLAR,194
2017-03-23,9,BIOFUEL,108
2017-03-23,10,NUCLEAR,9948
2017-03-23,10,GAS,1742
2017-03-23,10,HYDRO,4428
2017-03-23,10,WIND,521
2017-03-23,10,SOLAR,264
2017-03-23,10,BIOFUEL,85
2017-03-23,11,NUCLEAR,9950
2017-03-23,11,GAS,1469
2017-03-23,11,HYDRO,4089
2017-03-23,11,WIND,681
2017-03-23,11,SOLAR,279
2017-03-23,11,BIOFUEL,80
2017-03-23,12,NUCLEAR,9938
2017-03-23,12,GAS,1129
2017-03-23,12,HYDRO,3880
2017-03-23,12,WIND,667
2017-03-23,12,SOLAR,281
2017-03-23,12,BIOFUEL,79
2017-03-23,13,NUCLEAR,9930
2017-03-23,13,GAS,827
2017-03-23,13,HYDRO,3966
2017-03-23,13,WIND,942
2017-03-23,13,SOLAR,278
2017-03-23,13,BIOFUEL,122
2017-03-23,14,NUCLEAR,9929
2017-03-23,14,GAS,783
2017-03-23,14,HYDRO,3977
2017-03-23,14,WIND,954
2017-03-23,14,SOLAR,269
2017-03-23,14,BIOFUEL,136
2017-03-23,15,NUCLEAR,9934
2017-03-23,15,GAS,782
2017-03-23,15,HYDRO,3874
2017-03-23,15,WIND,1034
2017-03-23,15,SOLAR,258
2017-03-23,15,BIOFUEL,111
2017-03-23,16,NUCLEAR,9936
2017-03-23,16,GAS,784
2017-03-23,16,HYDRO,4031
2017-03-23,16,WIND,1220
2017-03-23,16,SOLAR,212
2017-03-23,16,BIOFUEL,125
2017-03-23,17,NUCLEAR,9935
2017-03-23,17,GAS,788
2017-03-23,17,HYDRO,4688
2017-03-23,17,WIND,1196
2017-03-23,17,SOLAR,125
2017-03-23,17,BIOFUEL,178
2017-03-23,18,NUCLEAR,9936
2017-03-23,18,GAS,789
2017-03-23,18,HYDRO,4905
2017-03-23,18,WIND,1204
2017-03-23,18,SOLAR,41
2017-03-23,18,BIOFUEL,204
2017-03-23,19,NUCLEAR,9932
2017-03-23,19,GAS,992
2017-03-23,19,HYDRO,5214
2017-03-23,19,WIND,1077
2017-03-23,19,SOLAR,2
2017-03-23,19,BIOFUEL,208
2017-03-23,20,NUCLEAR,9922
2017-03-23,20,GAS,1240
2017-03-23,20,HYDRO,4882
2017-03-23,20,WIND,1542
2017-03-23,20,SOLAR,1
2017-03-23,20,BIOFUEL,154
2017-03-23,21,NUCLEAR,9922
2017-03-23,21,GAS,752
2017-03-23,21,HYDRO,4206
2017-03-23,21,WIND,1370
2017-03-23,21,SOLAR,1
2017-03-23,21,BIOFUEL,97
2017-03-23,22,NUCLEAR,9917
2017-03-23,22,GAS,423
2017-03-23,22,HYDRO,3709
2017-03-23,22,WIND,1923
2017-03-23,22,SOLAR,0
2017-03-23,22,BIOFUEL,88
2017-03-23,23,NUCLEAR,9927
2017-03-23,23,GAS,334
2017-03-23,23,HYDRO,3287
2017-03-23,23,WIND,2039
2017-03-23,23,SOLAR,0
2017-03-23,23,BIOFUEL,51
2017-03-23,24,NUCLEAR,9875
2017-03-23,24,GAS,303
2017-03-23,24,HYDRO,3079
2017-03-23,24,WIND,1921
2017-03-23,24,SOLAR,0
2017-03-23,24,BIOFUEL,21
2017-03-24,1,NUCLEAR,9929
2017-03-24,1,GAS,296
2017-03-24,1,HYDRO,2980
2017-03-24,1,WIND,2123
2017-03-24,1,SOLAR,0
2017-03-24,1,BIOFUEL,18
2017-03-24,2,NUCLEAR,9922
2017-03-24,2,GAS,295
2017-03-24,2,HYDRO,2835
2017-03-24,2,WIND,2095
2017-03-24,2,SOLAR,0
2017-03-24,2,BIOFUEL,18
2017-03-24,3,NUCLEAR,9925
2017-03-24,3,GAS,294
2017-03-24,3,HYDRO,2800
2017-03-24,3,WIND,1942
2017-03-24,3,SOLAR,0
2017-03-24,3,BIOFUEL,18
2017-03-24,4,NUCLEAR,9921
2017-03-24,4,GAS,294
2017-03-24,4,HYDRO,2795
2017-03-24,4,WIND,2117
2017-03-24,4,SOLAR,0
2017-03-24,4,BIOFUEL,18
2017-03-24,5,NUCLEAR,9920
2017-03-24,5,GAS,293
2017-03-24,5,HYDRO,3191
2017-03-24,5,WIND,1763
2017-03-24,5,SOLAR,0
2017-03-24,5,BIOFUEL,21
2017-03-24,6,NUCLEAR,9922
2017-03-24,6,GAS,300
2017-03-24,6,HYDRO,3939
2017-03-24,6,WIND,2078
2017-03-24,6,SOLAR,1
2017-03-24,6,BIOFUEL,34
2017-03-24,7,NUCLEAR,9922
2017-03-24,7,GAS,494
2017-03-24,7,HYDRO,4852
2017-03-24,7,WIND,1986
2017-03-24,7,SOLAR,1
2017-03-24,7,BIOFUEL,39
2017-03-24,8,NUCLEAR,9916
2017-03-24,8,GAS,690
2017-03-24,8,HYDRO,4804
2017-03-24,8,WIND,2084
2017-03-24,8,SOLAR,7
2017-03-24,8,BIOFUEL,38
2017-03-24,9,NUCLEAR,9910
2017-03-24,9,GAS,599
2017-03-24,9,HYDRO,4583
2017-03-24,9,WIND,2090
2017-03-24,9,SOLAR,20
2017-03-24,9,BIOFUEL,36
2017-03-24,10,NUCLEAR,9878
2017-03-24,10,GAS,658
2017-03-24,10,HYDRO,4911
2017-03-24,10,WIND,2202
2017-03-24,10,SOLAR,42
2017-03-24,10,BIOFUEL,35
2017-03-24,11,NUCLEAR,9771
2017-03-24,11,GAS,390
2017-03-24,11,HYDRO,4070
2017-03-24,11,WIND,2491
2017-03-24,11,SOLAR,87
2017-03-24,11,BIOFUEL,37
2017-03-24,12,NUCLEAR,9768
2017-03-24,12,GAS,299
2017-03-24,12,HYDRO,3777
2017-03-24,12,WIND,2717
2017-03-24,12,SOLAR,85
2017-03-24,12,BIOFUEL,33
2017-03-24,13,NUCLEAR,9902
2017-03-24,13,GAS,297
2017-03-24,13,HYDRO,4037
2017-03-24,13,WIND,2686
2017-03-24,13,SOLAR,116
2017-03-24,13,BIOFUEL,31
2017-03-24,14,NUCLEAR,9927
2017-03-24,14,GAS,296
2017-03-24,14,HYDRO,3775
2017-03-24,14,WIND,2626
2017-03-24,14,SOLAR,123
2017-03-24,14,BIOFUEL,31
2017-03-24,15,NUCLEAR,9931
2017-03-24,15,GAS,293
2017-03-24,15,HYDRO,3895
2017-03-24,15,WIND,2527
2017-03-24,15,SOLAR,106
2017-03-24,15,BIOFUEL,31
2017-03-24,16,NUCLEAR,9929
2017-03-24,16,GAS,300
2017-03-24,16,HYDRO,4294
2017-03-24,16,WIND,2308
2017-03-24,16,SOLAR,88
2017-03-24,16,BIOFUEL,31
2017-03-24,17,NUCLEAR,9923
2017-03-24,17,GAS,306
2017-03-24,17,HYDRO,4747
2017-03-24,17,WIND,2131
2017-03-24,17,SOLAR,46
2017-03-24,17,BIOFUEL,31
2017-03-24,18,NUCLEAR,9920
2017-03-24,18,GAS,348
2017-03-24,18,HYDRO,4468
2017-03-24,18,WIND,2027
2017-03-24,18,SOLAR,14
2017-03-24,18,BIOFUEL,31
2017-03-24,19,NUCLEAR,9926
2017-03-24,19,GAS,438
2017-03-24,19,HYDRO,4748
2017-03-24,19,WIND,1921
2017-03-24,19,SOLAR,1
2017-03-24,19,BIOFUEL,31
2017-03-24,20,NUCLEAR,9922
2017-03-24,20,GAS,509
2017-03-24,20,HYDRO,5020
2017-03-24,20,WIND,1534
2017-03-24,20,SOLAR,0
2017-03-24,20,BIOFUEL,31
2017-03-24,21,NUCLEAR,9918
2017-03-24,21,GAS,527
2017-03-24,21,HYDRO,5318
2017-03-24,21,WIND,1185
2017-03-24,21,SOLAR,0
2017-03-24,21,BIOFUEL,33
2017-03-24,22,NUCLEAR,9507
2017-03-24,22,GAS,693
2017-03-24,22,HYDRO,4724
2017-03-24,22,WIND,1455
2017-03-24,22,SOLAR,0
2017-03-24,22,BIOFUEL,32
2017-03-24,23,NUCLEAR,9424
2017-03-24,23,GAS,474
2017-03-24,23,HYDRO,3848
2017-03-24,23,WIND,1269
2017-03-24,23,SOLAR,0
2017-03-24,23,BIOFUEL,22
2017-03-24,24,NUCLEAR,9425
2017-03-24,24,GAS,449
2017-03-24,24,HYDRO,3319
2017-03-24,24,WIND,796
2017-03-24,24,SOLAR,0
2017-03-24,24,BIOFUEL,17
2017-03-25,1,NUCLEAR,9416
2017-03-25,1,GAS,451
2017-03-25,1,HYDRO,3274
2017-03-25,1,WIND,651
2017-03-25,1,SOLAR,0
2017-03-25,1,BIOFUEL,12
2017-03-25,2,NUCLEAR,9417
2017-03-25,2,GAS,287
2017-03-25,2,HYDRO,3176
2017-03-25,2,WIND,699
2017-03-25,2,SOLAR,0
2017-03-25,2,BIOFUEL,0
2017-03-25,3,NUCLEAR,9420
2017-03-25,3,GAS,239
2017-03-25,3,HYDRO,3095
2017-03-25,3,WIND,643
2017-03-25,3,SOLAR,0
2017-03-25,3,BIOFUEL,0
2017-03-25,4,NUCLEAR,9418
2017-03-25,4,GAS,239
2017-03-25,4,HYDRO,2927
2017-03-25,4,WIND,759
2017-03-25,4,SOLAR,0
2017-03-25,4,BIOFUEL,0
2017-03-25,5,NUCLEAR,9415
2017-03-25,5,GAS,237
2017-03-25,5,HYDRO,2947
2017-03-25,5,WIND,864
2017-03-25,5,SOLAR,0
2017-03-25,5,BIOFUEL,0
2017-03-25,6,NUCLEAR,9408
2017-03-25,6,GAS,235
2017-03-25,6,HYDRO,3192
2017-03-25,6,WIND,839
2017-03-25,6,SOLAR,4
2017-03-25,6,BIOFUEL,0
2017-03-25,7,NUCLEAR,9387
2017-03-25,7,GAS,231
2017-03-25,7,HYDRO,3692
2017-03-25,7,WIND,998
2017-03-25,7,SOLAR,7
2017-03-25,7,BIOFUEL,0
2017-03-25,8,NUCLEAR,9391
2017-03-25,8,GAS,233
2017-03-25,8,HYDRO,4013
2017-03-25,8,WIND,1344
2017-03-25,8,SOLAR,23
2017-03-25,8,BIOFUEL,0
2017-03-25,9,NUCLEAR,9408
2017-03-25,9,GAS,324
2017-03-25,9,HYDRO,4960
2017-03-25,9,WIND,1382
2017-03-25,9,SOLAR,53
2017-03-25,9,BIOFUEL,3
2017-03-25,10,NUCLEAR,9412
2017-03-25,10,GAS,355
2017-03-25,10,HYDRO,4852
2017-03-25,10,WIND,1431
2017-03-25,10,SOLAR,78
2017-03-25,10,BIOFUEL,5
2017-03-25,11,NUCLEAR,9410
2017-03-25,11,GAS,243
2017-03-25,11,HYDRO,4696
2017-03-25,11,WIND,1688
2017-03-25,11,SOLAR,92
2017-03-25,11,BIOFUEL,7
2017-03-25,12,NUCLEAR,9413
2017-03-25,12,GAS,237
2017-03-25,12,HYDRO,4280
2017-03-25,12,WIND,1880
2017-03-25,12,SOLAR,105
2017-03-25,12,BIOFUEL,0
2017-03-25,13,NUCLEAR,9409
2017-03-25,13,GAS,236
2017-03-25,13,HYDRO,4138
2017-03-25,13,WIND,2022
2017-03-25,13,SOLAR,105
2017-03-25,13,BIOFUEL,0
2017-03-25,14,NUCLEAR,9412
2017-03-25,14,GAS,237
2017-03-25,14,HYDRO,4174
2017-03-25,14,WIND,1962
2017-03-25,14,SOLAR,102
2017-03-25,14,BIOFUEL,0
2017-03-25,15,NUCLEAR,9414
2017-03-25,15,GAS,238
2017-03-25,15,HYDRO,3942
2017-03-25,15,WIND,2050
2017-03-25,15,SOLAR,88
2017-03-25,15,BIOFUEL,0
2017-03-25,16,NUCLEAR,9417
2017-03-25,16,GAS,237
2017-03-25,16,HYDRO,3830
2017-03-25,16,WIND,2178
2017-03-25,16,SOLAR,94
2017-03-25,16,BIOFUEL,4
2017-03-25,17,NUCLEAR,9422
2017-03-25,17,GAS,237
2017-03-25,17,HYDRO,3863
2017-03-25,17,WIND,2300
2017-03-25,17,SOLAR,74
2017-03-25,17,BIOFUEL,0
2017-03-25,18,NUCLEAR,9414
2017-03-25,18,GAS,238
2017-03-25,18,HYDRO,4132
2017-03-25,18,WIND,2346
2017-03-25,18,SOLAR,34
2017-03-25,18,BIOFUEL,0
2017-03-25,19,NUCLEAR,9411
2017-03-25,19,GAS,236
2017-03-25,19,HYDRO,4263
2017-03-25,19,WIND,2257
2017-03-25,19,SOLAR,2
2017-03-25,19,BIOFUEL,0
2017-03-25,20,NUCLEAR,9408
2017-03-25,20,GAS,236
2017-03-25,20,HYDRO,4145
2017-03-25,20,WIND,2293
2017-03-25,20,SOLAR,0
2017-03-25,20,BIOFUEL,0
2017-03-25,21,NUCLEAR,9403
2017-03-25,21,GAS,237
2017-03-25,21,HYDRO,4047
2017-03-25,21,WIND,2566
2017-03-25,21,SOLAR,1
2017-03-25,21,BIOFUEL,0
2017-03-25,22,NUCLEAR,9401
2017-03-25,22,GAS,238
2017-03-25,22,HYDRO,3578
2017-03-25,22,WIND,2702
2017-03-25,22,SOLAR,0
2017-03-25,22,BIOFUEL,0
2017-03-25,23,NUCLEAR,9402
2017-03-25,23,GAS,239
2017-03-25,23,HYDRO,3396
2017-03-25,23,WIND,2702
2017-03-25,23,SOLAR,0
2017-03-25,23,BIOFUEL,0
2017-03-25,24,NUCLEAR,9401
2017-03-25,24,GAS,237
2017-03-25,24,HYDRO,3176
2017-03-25,24,WIND,2593
2017-03-25,24,SOLAR,0
2017-03-25,24,BIOFUEL,0
2017-03-26,1,NUCLEAR,9398
2017-03-26,1,GAS,236
2017-03-26,1,HYDRO,3025
2017-03-26,1,WIND,2112
2017-03-26,1,SOLAR,0
2017-03-26,1,BIOFUEL,0
2017-03-26,2,NUCLEAR,9410
2017-03-26,2,GAS,237
2017-03-26,2,HYDRO,2919
2017-03-26,2,WIND,2167
2017-03-26,2,SOLAR,0
2017-03-26,2,BIOFUEL,0
2017-03-26,3,NUCLEAR,9409
2017-03-26,3,GAS,239
2017-03-26,3,HYDRO,2920
2017-03-26,3,WIND,2241
2017-03-26,3,SOLAR,0
2017-03-26,3,BIOFUEL,0
2017-03-26,4,NUCLEAR,9413
2017-03-26,4,GAS,238
2017-03-26,4,HYDRO,2767
2017-03-26,4,WIND,2446
2017-03-26,4,SOLAR,0
2017-03-26,4,BIOFUEL,0
2017-03-26,5,NUCLEAR,9421
2017-03-26,5,GAS,238
2017-03-26,5,HYDRO,2832
2017-03-26,5,WIND,2189
2017-03-26,5,SOLAR,0
2017-03-26,5,BIOFUEL,0
2017-03-26,6,NUCLEAR,9418
2017-03-26,6,GAS,238
2017-03-26,6,HYDRO,3072
2017-03-26,6,WIND,2344
2017-03-26,6,SOLAR,4
2017-03-26,6,BIOFUEL,0
2017-03-26,7,NUCLEAR,9419
2017-03-26,7,GAS,239
2017-03-26,7,HYDRO,3482
2017-03-26,7,WIND,2142
2017-03-26,7,SOLAR,9
2017-03-26,7,BIOFUEL,0
2017-03-26,8,NUCLEAR,9416
2017-03-26,8,GAS,255
2017-03-26,8,HYDRO,3524
2017-03-26,8,WIND,2492
2017-03-26,8,SOLAR,33
2017-03-26,8,BIOFUEL,0
2017-03-26,9,NUCLEAR,9413
2017-03-26,9,GAS,286
2017-03-26,9,HYDRO,4272
2017-03-26,9,WIND,2452
2017-03-26,9,SOLAR,71
2017-03-26,9,BIOFUEL,10
2017-03-26,10,NUCLEAR,9409
2017-03-26,10,GAS,451
2017-03-26,10,HYDRO,4680
2017-03-26,10,WIND,2220
2017-03-26,10,SOLAR,99
2017-03-26,10,BIOFUEL,10
2017-03-26,11,NUCLEAR,9410
2017-03-26,11,GAS,701
2017-03-26,11,HYDRO,4357
2017-03-26,11,WIND,2100
2017-03-26,11,SOLAR,123
2017-03-26,11,BIOFUEL,2
2017-03-26,12,NUCLEAR,9407
2017-03-26,12,GAS,637
2017-03-26,12,HYDRO,3939
2017-03-26,12,WIND,1963
2017-03-26,12,SOLAR,119
2017-03-26,12,BIOFUEL,0
2017-03-26,13,NUCLEAR,9405
2017-03-26,13,GAS,368
2017-03-26,13,HYDRO,3992
2017-03-26,13,WIND,1861
2017-03-26,13,SOLAR,140
2017-03-26,13,BIOFUEL,0
2017-03-26,14,NUCLEAR,9405
2017-03-26,14,GAS,358
2017-03-26,14,HYDRO,4293
2017-03-26,14,WIND,1415
2017-03-26,14,SOLAR,128
2017-03-26,14,BIOFUEL,0
2017-03-26,15,NUCLEAR,9405
2017-03-26,15,GAS,464
2017-03-26,15,HYDRO,4700
2017-03-26,15,WIND,1096
2017-03-26,15,SOLAR,116
2017-03-26,15,BIOFUEL,3
2017-03-26,16,NUCLEAR,9407
2017-03-26,16,GAS,716
2017-03-26,16,HYDRO,4790
2017-03-26,16,WIND,866
2017-03-26,16,SOLAR,74
2017-03-26,16,BIOFUEL,9
2017-03-26,17,NUCLEAR,9407
2017-03-26,17,GAS,638
2017-03-26,17,HYDRO,4489
2017-03-26,17,WIND,934
2017-03-26,17,SOLAR,37
2017-03-26,17,BIOFUEL,10
2017-03-26,18,NUCLEAR,9407
2017-03-26,18,GAS,487
2017-03-26,18,HYDRO,4074
2017-03-26,18,WIND,1123
2017-03-26,18,SOLAR,9
2017-03-26,18,BIOFUEL,11
2017-03-26,19,NUCLEAR,9407
2017-03-26,19,GAS,241
2017-03-26,19,HYDRO,4567
2017-03-26,19,WIND,1346
2017-03-26,19,SOLAR,1
2017-03-26,19,BIOFUEL,0
2017-03-26,20,NUCLEAR,9405
2017-03-26,20,GAS,242
2017-03-26,20,HYDRO,4260
2017-03-26,20,WIND,1559
2017-03-26,20,SOLAR,0
2017-03-26,20,BIOFUEL,0
2017-03-26,21,NUCLEAR,9406
2017-03-26,21,GAS,241
2017-03-26,21,HYDRO,4144
2017-03-26,21,WIND,1749
2017-03-26,21,SOLAR,0
2017-03-26,21,BIOFUEL,0
2017-03-26,22,NUCLEAR,9403
2017-03-26,22,GAS,242
2017-03-26,22,HYDRO,3884
2017-03-26,22,WIND,1654
2017-03-26,22,SOLAR,0
2017-03-26,22,BIOFUEL,0
2017-03-26,23,NUCLEAR,9410
2017-03-26,23,GAS,243
2017-03-26,23,HYDRO,3554
2017-03-26,23,WIND,1523
2017-03-26,23,SOLAR,0
2017-03-26,23,BIOFUEL,1
2017-03-26,24,NUCLEAR,9407
2017-03-26,24,GAS,266
2017-03-26,24,HYDRO,3006
2017-03-26,24,WIND,1527
2017-03-26,24,SOLAR,0
2017-03-26,24,BIOFUEL,0
2017-03-27,1,NUCLEAR,9406
2017-03-27,1,GAS,287
2017-03-27,1,HYDRO,2844
2017-03-27,1,WIND,1255
2017-03-27,1,SOLAR,0
2017-03-27,1,BIOFUEL,2
2017-03-27,2,NUCLEAR,9409
2017-03-27,2,GAS,296
2017-03-27,2,HYDRO,2880
2017-03-27,2,WIND,1176
2017-03-27,2,SOLAR,0
2017-03-27,2,BIOFUEL,15
2017-03-27,3,NUCLEAR,9411
2017-03-27,3,GAS,398
2017-03-27,3,HYDRO,2872
2017-03-27,3,WIND,1200
2017-03-27,3,SOLAR,0
2017-03-27,3,BIOFUEL,17
2017-03-27,4,NUCLEAR,9406
2017-03-27,4,GAS,467
2017-03-27,4,HYDRO,2840
2017-03-27,4,WIND,1065
2017-03-27,4,SOLAR,0
2017-03-27,4,BIOFUEL,17
2017-03-27,5,NUCLEAR,9404
2017-03-27,5,GAS,547
2017-03-27,5,HYDRO,2927
2017-03-27,5,WIND,668
2017-03-27,5,SOLAR,0
2017-03-27,5,BIOFUEL,41
2017-03-27,6,NUCLEAR,9400
2017-03-27,6,GAS,636
2017-03-27,6,HYDRO,3556
2017-03-27,6,WIND,930
2017-03-27,6,SOLAR,1
2017-03-27,6,BIOFUEL,71
2017-03-27,7,NUCLEAR,9407
2017-03-27,7,GAS,889
2017-03-27,7,HYDRO,4160
2017-03-27,7,WIND,872
2017-03-27,7,SOLAR,4
2017-03-27,7,BIOFUEL,136
2017-03-27,8,NUCLEAR,9407
2017-03-27,8,GAS,1146
2017-03-27,8,HYDRO,4612
2017-03-27,8,WIND,716
2017-03-27,8,SOLAR,8
2017-03-27,8,BIOFUEL,197
2017-03-27,9,NUCLEAR,9410
2017-03-27,9,GAS,1322
2017-03-27,9,HYDRO,4558
2017-03-27,9,WIND,756
2017-03-27,9,SOLAR,23
2017-03-27,9,BIOFUEL,213
2017-03-27,10,NUCLEAR,9404
2017-03-27,10,GAS,1569
2017-03-27,10,HYDRO,4567
2017-03-27,10,WIND,886
2017-03-27,10,SOLAR,52
2017-03-27,10,BIOFUEL,215
2017-03-27,11,NUCLEAR,9405
2017-03-27,11,GAS,1719
2017-03-27,11,HYDRO,4789
2017-03-27,11,WIND,848
2017-03-27,11,SOLAR,78
2017-03-27,11,BIOFUEL,208
2017-03-27,12,NUCLEAR,9403
2017-03-27,12,GAS,1687
2017-03-27,12,HYDRO,4556
2017-03-27,12,WIND,1021
2017-03-27,12,SOLAR,85
2017-03-27,12,BIOFUEL,205
2017-03-27,13,NUCLEAR,9404
2017-03-27,13,GAS,1659
2017-03-27,13,HYDRO,4261
2017-03-27,13,WIND,1106
2017-03-27,13,SOLAR,97
2017-03-27,13,BIOFUEL,200
2017-03-27,14,NUCLEAR,9396
2017-03-27,14,GAS,1675
2017-03-27,14,HYDRO,4006
2017-03-27,14,WIND,804
2017-03-27,14,SOLAR,107
2017-03-27,14,BIOFUEL,201
2017-03-27,15,NUCLEAR,9416
2017-03-27,15,GAS,1725
2017-03-27,15,HYDRO,4037
2017-03-27,15,WIND,700
2017-03-27,15,SOLAR,107
2017-03-27,15,BIOFUEL,206
2017-03-27,16,NUCLEAR,9406
2017-03-27,16,GAS,1816
2017-03-27,16,HYDRO,4202
2017-03-27,16,WIND,780
2017-03-27,16,SOLAR,87
2017-03-27,16,BIOFUEL,204
2017-03-27,17,NUCLEAR,9407
2017-03-27,17,GAS,1830
2017-03-27,17,HYDRO,4391
2017-03-27,17,WIND,745
2017-03-27,17,SOLAR,69
2017-03-27,17,BIOFUEL,202
2017-03-27,18,NUCLEAR,9412
2017-03-27,18,GAS,1834
2017-03-27,18,HYDRO,4475
2017-03-27,18,WIND,588
2017-03-27,18,SOLAR,7
2017-03-27,18,BIOFUEL,172
2017-03-27,19,NUCLEAR,9414
2017-03-27,19,GAS,1832
2017-03-27,19,HYDRO,4792
2017-03-27,19,WIND,364
2017-03-27,19,SOLAR,1
2017-03-27,19,BIOFUEL,169
2017-03-27,20,NUCLEAR,9411
2017-03-27,20,GAS,1833
2017-03-27,20,HYDRO,4807
2017-03-27,20,WIND,327
2017-03-27,20,SOLAR,0
2017-03-27,20,BIOFUEL,203
2017-03-27,21,NUCLEAR,9406
2017-03-27,21,GAS,1331
2017-03-27,21,HYDRO,4579
2017-03-27,21,WIND,382
2017-03-27,21,SOLAR,0
2017-03-27,21,BIOFUEL,205
2017-03-27,22,NUCLEAR,9403
2017-03-27,22,GAS,962
2017-03-27,22,HYDRO,3915
2017-03-27,22,WIND,318
2017-03-27,22,SOLAR,0
2017-03-27,22,BIOFUEL,205
2017-03-27,23,NUCLEAR,9408
2017-03-27,23,GAS,459
2017-03-27,23,HYDRO,3586
2017-03-27,23,WIND,301
2017-03-27,23,SOLAR,0
2017-03-27,23,BIOFUEL,152
2017-03-27,24,NUCLEAR,9414
2017-03-27,24,GAS,307
2017-03-27,24,HYDRO,3372
2017-03-27,24,WIND,496
2017-03-27,24,SOLAR,0
2017-03-27,24,BIOFUEL,120
2017-03-28,1,NUCLEAR,9417
2017-03-28,1,GAS,301
